Sample_name	Species	Read_1	Read_2
ES-M-ST001-08MAR16-0147E	E_faecium	E_faecium_342/all_reads/ES-M-ST001-08MAR16-0147E_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-08MAR16-0147E_2.fastq.gz
ES-M-ST001-08MAR16-0147I	E_faecium	E_faecium_342/all_reads/ES-M-ST001-08MAR16-0147I_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-08MAR16-0147I_2.fastq.gz
ES-M-ST001-08MAR16-0147L	E_faecium	E_faecium_342/all_reads/ES-M-ST001-08MAR16-0147L_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-08MAR16-0147L_2.fastq.gz
ES-M-ST001-08MAR16-0147M	E_faecium	E_faecium_342/all_reads/ES-M-ST001-08MAR16-0147M_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-08MAR16-0147M_2.fastq.gz
ES-M-ST001-15SEP15-0124J	E_faecium	E_faecium_342/all_reads/ES-M-ST001-15SEP15-0124J_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-15SEP15-0124J_2.fastq.gz
ES-M-ST001-15SEP15-0124K	E_faecium	E_faecium_342/all_reads/ES-M-ST001-15SEP15-0124K_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-15SEP15-0124K_2.fastq.gz
ES-M-ST001-15SEP15-0124M	E_faecium	E_faecium_342/all_reads/ES-M-ST001-15SEP15-0124M_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-15SEP15-0124M_2.fastq.gz
ES-M-ST001-23NOV14-0060D	E_faecium	E_faecium_342/all_reads/ES-M-ST001-23NOV14-0060D_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-23NOV14-0060D_2.fastq.gz
ES-M-ST002-03NOV15-0138B	E_faecium	E_faecium_342/all_reads/ES-M-ST002-03NOV15-0138B_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST002-03NOV15-0138B_2.fastq.gz
ES-M-ST002-03NOV15-0138C	E_faecium	E_faecium_342/all_reads/ES-M-ST002-03NOV15-0138C_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST002-03NOV15-0138C_2.fastq.gz
ES-M-ST002-03NOV15-0138D	E_faecium	E_faecium_342/all_reads/ES-M-ST002-03NOV15-0138D_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST002-03NOV15-0138D_2.fastq.gz
ES-N-FC074-28OCT14-0221I	E_faecium	E_faecium_342/all_reads/ES-N-FC074-28OCT14-0221I_1.fastq.gz	E_faecium_342/all_reads/ES-N-FC074-28OCT14-0221I_2.fastq.gz
ES-N-FC121-08DEC15-0710J	E_faecium	E_faecium_342/all_reads/ES-N-FC121-08DEC15-0710J_1.fastq.gz	E_faecium_342/all_reads/ES-N-FC121-08DEC15-0710J_2.fastq.gz
ES-S-CB001-14SEP15-0121K	E_faecium	E_faecium_342/all_reads/ES-S-CB001-14SEP15-0121K_1.fastq.gz	E_faecium_342/all_reads/ES-S-CB001-14SEP15-0121K_2.fastq.gz
ES-S-FC022-12MAY14-0021A	E_faecium	E_faecium_342/all_reads/ES-S-FC022-12MAY14-0021A_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC022-12MAY14-0021A_2.fastq.gz
ES-S-FC032-15SEP14-0166C	E_faecium	E_faecium_342/all_reads/ES-S-FC032-15SEP14-0166C_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC032-15SEP14-0166C_2.fastq.gz
ES-S-FC066-12MAY14-0103C	E_faecium	E_faecium_342/all_reads/ES-S-FC066-12MAY14-0103C_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC066-12MAY14-0103C_2.fastq.gz
ES-S-FC072-12MAY14-0029A	E_faecium	E_faecium_342/all_reads/ES-S-FC072-12MAY14-0029A_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC072-12MAY14-0029A_2.fastq.gz
ES-S-FC072-12MAY14-0029B	E_faecium	E_faecium_342/all_reads/ES-S-FC072-12MAY14-0029B_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC072-12MAY14-0029B_2.fastq.gz
ES-S-FC200-14SEP15-0603I	E_faecium	E_faecium_342/all_reads/ES-S-FC200-14SEP15-0603I_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC200-14SEP15-0603I_2.fastq.gz
ES-S-FC302-14MAR16-0826B	E_faecium	E_faecium_342/all_reads/ES-S-FC302-14MAR16-0826B_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC302-14MAR16-0826B_2.fastq.gz
ES-S-FC302-14SEP15-0606J	E_faecium	E_faecium_342/all_reads/ES-S-FC302-14SEP15-0606J_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC302-14SEP15-0606J_2.fastq.gz
ES-S-FC400-12MAY14-0035B	E_faecium	E_faecium_342/all_reads/ES-S-FC400-12MAY14-0035B_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC400-12MAY14-0035B_2.fastq.gz
ES-S-FC400-12MAY14-0035D	E_faecium	E_faecium_342/all_reads/ES-S-FC400-12MAY14-0035D_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC400-12MAY14-0035D_2.fastq.gz
ES-S-FC400-12MAY14-0035L	E_faecium	E_faecium_342/all_reads/ES-S-FC400-12MAY14-0035L_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC400-12MAY14-0035L_2.fastq.gz
ES-S-FC400-20JUL15-0554I	E_faecium	E_faecium_342/all_reads/ES-S-FC400-20JUL15-0554I_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC400-20JUL15-0554I_2.fastq.gz
ES-S-FC404-20JUL15-0555I	E_faecium	E_faecium_342/all_reads/ES-S-FC404-20JUL15-0555I_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC404-20JUL15-0555I_2.fastq.gz
ES-S-FC504-12MAY14-0113I	E_faecium	E_faecium_342/all_reads/ES-S-FC504-12MAY14-0113I_1.fastq.gz	E_faecium_342/all_reads/ES-S-FC504-12MAY14-0113I_2.fastq.gz
ES-V-CB001-26MAY15-0093J	E_faecium	E_faecium_342/all_reads/ES-V-CB001-26MAY15-0093J_1.fastq.gz	E_faecium_342/all_reads/ES-V-CB001-26MAY15-0093J_2.fastq.gz
ES-V-CB001-30MAR2015-0069I	E_faecium	E_faecium_342/all_reads/ES-V-CB001-30MAR2015-0069I_1.fastq.gz	E_faecium_342/all_reads/ES-V-CB001-30MAR2015-0069I_2.fastq.gz
ES-V-CB002-21SEP15-0127I	E_faecium	E_faecium_342/all_reads/ES-V-CB002-21SEP15-0127I_1.fastq.gz	E_faecium_342/all_reads/ES-V-CB002-21SEP15-0127I_2.fastq.gz
ES-V-CB002-30MAR2015-0070J	E_faecium	E_faecium_342/all_reads/ES-V-CB002-30MAR2015-0070J_1.fastq.gz	E_faecium_342/all_reads/ES-V-CB002-30MAR2015-0070J_2.fastq.gz
ES-V-FC010-21SEP15-0614C	E_faecium	E_faecium_342/all_reads/ES-V-FC010-21SEP15-0614C_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC010-21SEP15-0614C_2.fastq.gz
ES-V-FC021-14JUL14-0119B	E_faecium	E_faecium_342/all_reads/ES-V-FC021-14JUL14-0119B_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC021-14JUL14-0119B_2.fastq.gz
ES-V-FC021-21SEP15-0616A	E_faecium	E_faecium_342/all_reads/ES-V-FC021-21SEP15-0616A_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC021-21SEP15-0616A_2.fastq.gz
ES-V-FC021-24MAR16-0836K	E_faecium	E_faecium_342/all_reads/ES-V-FC021-24MAR16-0836K_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC021-24MAR16-0836K_2.fastq.gz
ES-V-FC026-10NOV15-0670J	E_faecium	E_faecium_342/all_reads/ES-V-FC026-10NOV15-0670J_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC026-10NOV15-0670J_2.fastq.gz
ES-V-FC045-12NOV14-0241J	E_faecium	E_faecium_342/all_reads/ES-V-FC045-12NOV14-0241J_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC045-12NOV14-0241J_2.fastq.gz
ES-V-FC052-23SEP14-0188I	E_faecium	E_faecium_342/all_reads/ES-V-FC052-23SEP14-0188I_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC052-23SEP14-0188I_2.fastq.gz
ES-V-FC069-12NOV14-0243K	E_faecium	E_faecium_342/all_reads/ES-V-FC069-12NOV14-0243K_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC069-12NOV14-0243K_2.fastq.gz
ES-V-FC089-23SEP14-0191C	E_faecium	E_faecium_342/all_reads/ES-V-FC089-23SEP14-0191C_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC089-23SEP14-0191C_2.fastq.gz
ES-V-FC106-21SEP15-0625K	E_faecium	E_faecium_342/all_reads/ES-V-FC106-21SEP15-0625K_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC106-21SEP15-0625K_2.fastq.gz
ES-V-FC118-21SEP15-0626I	E_faecium	E_faecium_342/all_reads/ES-V-FC118-21SEP15-0626I_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC118-21SEP15-0626I_2.fastq.gz
ES-V-FC121-12NOV14-0251A	E_faecium	E_faecium_342/all_reads/ES-V-FC121-12NOV14-0251A_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC121-12NOV14-0251A_2.fastq.gz
ES-V-FC121-12NOV14-0251I	E_faecium	E_faecium_342/all_reads/ES-V-FC121-12NOV14-0251I_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC121-12NOV14-0251I_2.fastq.gz
ES-V-FC121-12NOV14-0251J	E_faecium	E_faecium_342/all_reads/ES-V-FC121-12NOV14-0251J_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC121-12NOV14-0251J_2.fastq.gz
ES-V-FC121-12NOV14-0251K	E_faecium	E_faecium_342/all_reads/ES-V-FC121-12NOV14-0251K_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC121-12NOV14-0251K_2.fastq.gz
ES-V-FC121-14JUL15-0539J	E_faecium	E_faecium_342/all_reads/ES-V-FC121-14JUL15-0539J_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC121-14JUL15-0539J_2.fastq.gz
ES-V-FC121-19JAN16-0770I	E_faecium	E_faecium_342/all_reads/ES-V-FC121-19JAN16-0770I_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC121-19JAN16-0770I_2.fastq.gz
ES-V-FC132-10NOV15-0680I	E_faecium	E_faecium_342/all_reads/ES-V-FC132-10NOV15-0680I_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC132-10NOV15-0680I_2.fastq.gz
ES-V-FC142-10NOV15-0681A	E_faecium	E_faecium_342/all_reads/ES-V-FC142-10NOV15-0681A_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC142-10NOV15-0681A_2.fastq.gz
ES-V-FC142-10NOV15-0681B	E_faecium	E_faecium_342/all_reads/ES-V-FC142-10NOV15-0681B_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC142-10NOV15-0681B_2.fastq.gz
ES-V-FC142-10NOV15-0681I	E_faecium	E_faecium_342/all_reads/ES-V-FC142-10NOV15-0681I_1.fastq.gz	E_faecium_342/all_reads/ES-V-FC142-10NOV15-0681I_2.fastq.gz
NS-0120	E_faecium	E_faecium_342/all_reads/NS-0120_1.fastq.gz	E_faecium_342/all_reads/NS-0120_2.fastq.gz
NS-0171	E_faecium	E_faecium_342/all_reads/NS-0171_1.fastq.gz	E_faecium_342/all_reads/NS-0171_2.fastq.gz
NS-0211	E_faecium	E_faecium_342/all_reads/NS-0211_1.fastq.gz	E_faecium_342/all_reads/NS-0211_2.fastq.gz
NS-0215	E_faecium	E_faecium_342/all_reads/NS-0215_1.fastq.gz	E_faecium_342/all_reads/NS-0215_2.fastq.gz
NS-0216	E_faecium	E_faecium_342/all_reads/NS-0216_1.fastq.gz	E_faecium_342/all_reads/NS-0216_2.fastq.gz
NS-0441	E_faecium	E_faecium_342/all_reads/NS-0441_1.fastq.gz	E_faecium_342/all_reads/NS-0441_2.fastq.gz
NS-0590	E_faecium	E_faecium_342/all_reads/NS-0590_1.fastq.gz	E_faecium_342/all_reads/NS-0590_2.fastq.gz
NS-0641	E_faecium	E_faecium_342/all_reads/NS-0641_1.fastq.gz	E_faecium_342/all_reads/NS-0641_2.fastq.gz
NS-0721	E_faecium	E_faecium_342/all_reads/NS-0721_1.fastq.gz	E_faecium_342/all_reads/NS-0721_2.fastq.gz
NS-0734	E_faecium	E_faecium_342/all_reads/NS-0734_1.fastq.gz	E_faecium_342/all_reads/NS-0734_2.fastq.gz
NS-0790	E_faecium	E_faecium_342/all_reads/NS-0790_1.fastq.gz	E_faecium_342/all_reads/NS-0790_2.fastq.gz
NS-0794	E_faecium	E_faecium_342/all_reads/NS-0794_1.fastq.gz	E_faecium_342/all_reads/NS-0794_2.fastq.gz
NS-0901	E_faecium	E_faecium_342/all_reads/NS-0901_1.fastq.gz	E_faecium_342/all_reads/NS-0901_2.fastq.gz
NS-0940	E_faecium	E_faecium_342/all_reads/NS-0940_1.fastq.gz	E_faecium_342/all_reads/NS-0940_2.fastq.gz
NS-0972	E_faecium	E_faecium_342/all_reads/NS-0972_1.fastq.gz	E_faecium_342/all_reads/NS-0972_2.fastq.gz
NS-1001	E_faecium	E_faecium_342/all_reads/NS-1001_1.fastq.gz	E_faecium_342/all_reads/NS-1001_2.fastq.gz
NS-1042	E_faecium	E_faecium_342/all_reads/NS-1042_1.fastq.gz	E_faecium_342/all_reads/NS-1042_2.fastq.gz
NS-1050	E_faecium	E_faecium_342/all_reads/NS-1050_1.fastq.gz	E_faecium_342/all_reads/NS-1050_2.fastq.gz
NS-1332	E_faecium	E_faecium_342/all_reads/NS-1332_1.fastq.gz	E_faecium_342/all_reads/NS-1332_2.fastq.gz
NS-1359	E_faecium	E_faecium_342/all_reads/NS-1359_1.fastq.gz	E_faecium_342/all_reads/NS-1359_2.fastq.gz
NS-1438	E_faecium	E_faecium_342/all_reads/NS-1438_1.fastq.gz	E_faecium_342/all_reads/NS-1438_2.fastq.gz
NS-1531	E_faecium	E_faecium_342/all_reads/NS-1531_1.fastq.gz	E_faecium_342/all_reads/NS-1531_2.fastq.gz
NS-1659	E_faecium	E_faecium_342/all_reads/NS-1659_1.fastq.gz	E_faecium_342/all_reads/NS-1659_2.fastq.gz
NS-1689	E_faecium	E_faecium_342/all_reads/NS-1689_1.fastq.gz	E_faecium_342/all_reads/NS-1689_2.fastq.gz
SS-0003	E_faecium	E_faecium_342/all_reads/SS-0003_1.fastq.gz	E_faecium_342/all_reads/SS-0003_2.fastq.gz
SS-0013	E_faecium	E_faecium_342/all_reads/SS-0013_1.fastq.gz	E_faecium_342/all_reads/SS-0013_2.fastq.gz
SS-0015	E_faecium	E_faecium_342/all_reads/SS-0015_1.fastq.gz	E_faecium_342/all_reads/SS-0015_2.fastq.gz
SS-0024	E_faecium	E_faecium_342/all_reads/SS-0024_1.fastq.gz	E_faecium_342/all_reads/SS-0024_2.fastq.gz
SS-0026	E_faecium	E_faecium_342/all_reads/SS-0026_1.fastq.gz	E_faecium_342/all_reads/SS-0026_2.fastq.gz
SS-0036	E_faecium	E_faecium_342/all_reads/SS-0036_1.fastq.gz	E_faecium_342/all_reads/SS-0036_2.fastq.gz
SS-0046	E_faecium	E_faecium_342/all_reads/SS-0046_1.fastq.gz	E_faecium_342/all_reads/SS-0046_2.fastq.gz
SWEnt-0923	E_faecium	E_faecium_342/all_reads/SWEnt-0923_1.fastq.gz	E_faecium_342/all_reads/SWEnt-0923_2.fastq.gz
SWEnt-0924	E_faecium	E_faecium_342/all_reads/SWEnt-0924_1.fastq.gz	E_faecium_342/all_reads/SWEnt-0924_2.fastq.gz
SWEnt-0932	E_faecium	E_faecium_342/all_reads/SWEnt-0932_1.fastq.gz	E_faecium_342/all_reads/SWEnt-0932_2.fastq.gz
SWEnt-0933	E_faecium	E_faecium_342/all_reads/SWEnt-0933_1.fastq.gz	E_faecium_342/all_reads/SWEnt-0933_2.fastq.gz
SWEnt-0939	E_faecium	E_faecium_342/all_reads/SWEnt-0939_1.fastq.gz	E_faecium_342/all_reads/SWEnt-0939_2.fastq.gz
SWEnt-0943	E_faecium	E_faecium_342/all_reads/SWEnt-0943_1.fastq.gz	E_faecium_342/all_reads/SWEnt-0943_2.fastq.gz
SWEnt-0980	E_faecium	E_faecium_342/all_reads/SWEnt-0980_1.fastq.gz	E_faecium_342/all_reads/SWEnt-0980_2.fastq.gz
SWEnt-0984	E_faecium	E_faecium_342/all_reads/SWEnt-0984_1.fastq.gz	E_faecium_342/all_reads/SWEnt-0984_2.fastq.gz
SWEnt-1012	E_faecium	E_faecium_342/all_reads/SWEnt-1012_1.fastq.gz	E_faecium_342/all_reads/SWEnt-1012_2.fastq.gz
SWEnt-1160	E_faecium	E_faecium_342/all_reads/SWEnt-1160_1.fastq.gz	E_faecium_342/all_reads/SWEnt-1160_2.fastq.gz
SWEnt-1169	E_faecium	E_faecium_342/all_reads/SWEnt-1169_1.fastq.gz	E_faecium_342/all_reads/SWEnt-1169_2.fastq.gz
SWEnt-1171	E_faecium	E_faecium_342/all_reads/SWEnt-1171_1.fastq.gz	E_faecium_342/all_reads/SWEnt-1171_2.fastq.gz
SWEnt-1192	E_faecium	E_faecium_342/all_reads/SWEnt-1192_1.fastq.gz	E_faecium_342/all_reads/SWEnt-1192_2.fastq.gz
SWEnt-1193	E_faecium	E_faecium_342/all_reads/SWEnt-1193_1.fastq.gz	E_faecium_342/all_reads/SWEnt-1193_2.fastq.gz
SWEnt-1194	E_faecium	E_faecium_342/all_reads/SWEnt-1194_1.fastq.gz	E_faecium_342/all_reads/SWEnt-1194_2.fastq.gz
SWEnt-1195	E_faecium	E_faecium_342/all_reads/SWEnt-1195_1.fastq.gz	E_faecium_342/all_reads/SWEnt-1195_2.fastq.gz
SWEnt-1198	E_faecium	E_faecium_342/all_reads/SWEnt-1198_1.fastq.gz	E_faecium_342/all_reads/SWEnt-1198_2.fastq.gz
SWEnt-1208	E_faecium	E_faecium_342/all_reads/SWEnt-1208_1.fastq.gz	E_faecium_342/all_reads/SWEnt-1208_2.fastq.gz
SWEnt-1210	E_faecium	E_faecium_342/all_reads/SWEnt-1210_1.fastq.gz	E_faecium_342/all_reads/SWEnt-1210_2.fastq.gz
SWEnt-1216	E_faecium	E_faecium_342/all_reads/SWEnt-1216_1.fastq.gz	E_faecium_342/all_reads/SWEnt-1216_2.fastq.gz
SWEntR-0048	E_faecium	E_faecium_342/all_reads/SWEntR-0048_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0048_2.fastq.gz
SWEntR-0113	E_faecium	E_faecium_342/all_reads/SWEntR-0113_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0113_2.fastq.gz
SWEntR-0124	E_faecium	E_faecium_342/all_reads/SWEntR-0124_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0124_2.fastq.gz
SWEntR-0225	E_faecium	E_faecium_342/all_reads/SWEntR-0225_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0225_2.fastq.gz
SWEntR-0229	E_faecium	E_faecium_342/all_reads/SWEntR-0229_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0229_2.fastq.gz
SWEntR-0235	E_faecium	E_faecium_342/all_reads/SWEntR-0235_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0235_2.fastq.gz
SWEntR-0253	E_faecium	E_faecium_342/all_reads/SWEntR-0253_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0253_2.fastq.gz
SWEntR-0256	E_faecium	E_faecium_342/all_reads/SWEntR-0256_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0256_2.fastq.gz
SWEntR-0262	E_faecium	E_faecium_342/all_reads/SWEntR-0262_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0262_2.fastq.gz
SWEntR-0266	E_faecium	E_faecium_342/all_reads/SWEntR-0266_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0266_2.fastq.gz
SWEntR-0269	E_faecium	E_faecium_342/all_reads/SWEntR-0269_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0269_2.fastq.gz
SWEntR-0303	E_faecium	E_faecium_342/all_reads/SWEntR-0303_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0303_2.fastq.gz
SWEntR-0309	E_faecium	E_faecium_342/all_reads/SWEntR-0309_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0309_2.fastq.gz
SWEntR-0335	E_faecium	E_faecium_342/all_reads/SWEntR-0335_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0335_2.fastq.gz
SWEntR-0338	E_faecium	E_faecium_342/all_reads/SWEntR-0338_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0338_2.fastq.gz
SWEntR-0348	E_faecium	E_faecium_342/all_reads/SWEntR-0348_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0348_2.fastq.gz
SWEntR-0358	E_faecium	E_faecium_342/all_reads/SWEntR-0358_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0358_2.fastq.gz
SWEntR-0363	E_faecium	E_faecium_342/all_reads/SWEntR-0363_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0363_2.fastq.gz
SWEntR-0364	E_faecium	E_faecium_342/all_reads/SWEntR-0364_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0364_2.fastq.gz
SWEntR-0365	E_faecium	E_faecium_342/all_reads/SWEntR-0365_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0365_2.fastq.gz
SWEntR-0379	E_faecium	E_faecium_342/all_reads/SWEntR-0379_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0379_2.fastq.gz
SWEntR-0383	E_faecium	E_faecium_342/all_reads/SWEntR-0383_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0383_2.fastq.gz
SWEntR-0385	E_faecium	E_faecium_342/all_reads/SWEntR-0385_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0385_2.fastq.gz
SWEntR-0386	E_faecium	E_faecium_342/all_reads/SWEntR-0386_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0386_2.fastq.gz
SWEntR-0396	E_faecium	E_faecium_342/all_reads/SWEntR-0396_1.fastq.gz	E_faecium_342/all_reads/SWEntR-0396_2.fastq.gz
VRE-0003	E_faecium	E_faecium_342/all_reads/VRE-0003_1.fastq.gz	E_faecium_342/all_reads/VRE-0003_2.fastq.gz
VRE-0005	E_faecium	E_faecium_342/all_reads/VRE-0005_1.fastq.gz	E_faecium_342/all_reads/VRE-0005_2.fastq.gz
VRE-0007	E_faecium	E_faecium_342/all_reads/VRE-0007_1.fastq.gz	E_faecium_342/all_reads/VRE-0007_2.fastq.gz
VRE-0008	E_faecium	E_faecium_342/all_reads/VRE-0008_1.fastq.gz	E_faecium_342/all_reads/VRE-0008_2.fastq.gz
VRE-0009	E_faecium	E_faecium_342/all_reads/VRE-0009_1.fastq.gz	E_faecium_342/all_reads/VRE-0009_2.fastq.gz
VRE-0010	E_faecium	E_faecium_342/all_reads/VRE-0010_1.fastq.gz	E_faecium_342/all_reads/VRE-0010_2.fastq.gz
VRE-0011	E_faecium	E_faecium_342/all_reads/VRE-0011_1.fastq.gz	E_faecium_342/all_reads/VRE-0011_2.fastq.gz
VRE-0012	E_faecium	E_faecium_342/all_reads/VRE-0012_1.fastq.gz	E_faecium_342/all_reads/VRE-0012_2.fastq.gz
VRE-0013	E_faecium	E_faecium_342/all_reads/VRE-0013_1.fastq.gz	E_faecium_342/all_reads/VRE-0013_2.fastq.gz
VRE-0014	E_faecium	E_faecium_342/all_reads/VRE-0014_1.fastq.gz	E_faecium_342/all_reads/VRE-0014_2.fastq.gz
VRE-0015	E_faecium	E_faecium_342/all_reads/VRE-0015_1.fastq.gz	E_faecium_342/all_reads/VRE-0015_2.fastq.gz
VRE-0016	E_faecium	E_faecium_342/all_reads/VRE-0016_1.fastq.gz	E_faecium_342/all_reads/VRE-0016_2.fastq.gz
VRE-0017	E_faecium	E_faecium_342/all_reads/VRE-0017_1.fastq.gz	E_faecium_342/all_reads/VRE-0017_2.fastq.gz
VRE-0018	E_faecium	E_faecium_342/all_reads/VRE-0018_1.fastq.gz	E_faecium_342/all_reads/VRE-0018_2.fastq.gz
VRE-0019	E_faecium	E_faecium_342/all_reads/VRE-0019_1.fastq.gz	E_faecium_342/all_reads/VRE-0019_2.fastq.gz
VRE-0020	E_faecium	E_faecium_342/all_reads/VRE-0020_1.fastq.gz	E_faecium_342/all_reads/VRE-0020_2.fastq.gz
VRE-0021	E_faecium	E_faecium_342/all_reads/VRE-0021_1.fastq.gz	E_faecium_342/all_reads/VRE-0021_2.fastq.gz
VRE-0022	E_faecium	E_faecium_342/all_reads/VRE-0022_1.fastq.gz	E_faecium_342/all_reads/VRE-0022_2.fastq.gz
VRE-0023	E_faecium	E_faecium_342/all_reads/VRE-0023_1.fastq.gz	E_faecium_342/all_reads/VRE-0023_2.fastq.gz
VRE-0024	E_faecium	E_faecium_342/all_reads/VRE-0024_1.fastq.gz	E_faecium_342/all_reads/VRE-0024_2.fastq.gz
VRE-0025	E_faecium	E_faecium_342/all_reads/VRE-0025_1.fastq.gz	E_faecium_342/all_reads/VRE-0025_2.fastq.gz
VRE-0026	E_faecium	E_faecium_342/all_reads/VRE-0026_1.fastq.gz	E_faecium_342/all_reads/VRE-0026_2.fastq.gz
VRE-0027	E_faecium	E_faecium_342/all_reads/VRE-0027_1.fastq.gz	E_faecium_342/all_reads/VRE-0027_2.fastq.gz
VRE-0028	E_faecium	E_faecium_342/all_reads/VRE-0028_1.fastq.gz	E_faecium_342/all_reads/VRE-0028_2.fastq.gz
VRE-0029	E_faecium	E_faecium_342/all_reads/VRE-0029_1.fastq.gz	E_faecium_342/all_reads/VRE-0029_2.fastq.gz
VRE-0031	E_faecium	E_faecium_342/all_reads/VRE-0031_1.fastq.gz	E_faecium_342/all_reads/VRE-0031_2.fastq.gz
VRE-0032	E_faecium	E_faecium_342/all_reads/VRE-0032_1.fastq.gz	E_faecium_342/all_reads/VRE-0032_2.fastq.gz
VRE-0033	E_faecium	E_faecium_342/all_reads/VRE-0033_1.fastq.gz	E_faecium_342/all_reads/VRE-0033_2.fastq.gz
VRE-0034	E_faecium	E_faecium_342/all_reads/VRE-0034_1.fastq.gz	E_faecium_342/all_reads/VRE-0034_2.fastq.gz
VRE-0035	E_faecium	E_faecium_342/all_reads/VRE-0035_1.fastq.gz	E_faecium_342/all_reads/VRE-0035_2.fastq.gz
VRE-0036	E_faecium	E_faecium_342/all_reads/VRE-0036_1.fastq.gz	E_faecium_342/all_reads/VRE-0036_2.fastq.gz
VRE-0037	E_faecium	E_faecium_342/all_reads/VRE-0037_1.fastq.gz	E_faecium_342/all_reads/VRE-0037_2.fastq.gz
VRE-0038	E_faecium	E_faecium_342/all_reads/VRE-0038_1.fastq.gz	E_faecium_342/all_reads/VRE-0038_2.fastq.gz
VRE-0039	E_faecium	E_faecium_342/all_reads/VRE-0039_1.fastq.gz	E_faecium_342/all_reads/VRE-0039_2.fastq.gz
VRE-0040	E_faecium	E_faecium_342/all_reads/VRE-0040_1.fastq.gz	E_faecium_342/all_reads/VRE-0040_2.fastq.gz
VRE-0043	E_faecium	E_faecium_342/all_reads/VRE-0043_1.fastq.gz	E_faecium_342/all_reads/VRE-0043_2.fastq.gz
VRE-0044	E_faecium	E_faecium_342/all_reads/VRE-0044_1.fastq.gz	E_faecium_342/all_reads/VRE-0044_2.fastq.gz
VRE-0045	E_faecium	E_faecium_342/all_reads/VRE-0045_1.fastq.gz	E_faecium_342/all_reads/VRE-0045_2.fastq.gz
